,T,P,v_1_g,v_2_g,l_1_g,l_2_g,V_g,L_g,v_1_p,v_2_p,l_1_p,l_2_p,V_p,L_p
347,310,412612.6126126126,0.7431199,0.25688013,0.08222282,0.9177772,0.6321365,0.36786345,0.74839365,0.27404442,0.075992934,0.91687185,0.6446291,0.3639386
348,310,413513.5135135135,0.74367046,0.25632957,0.08245873,0.91754127,0.63147897,0.36852106,0.748877,0.27359957,0.07629557,0.91715014,0.6440489,0.36452723
349,310,414414.4144144144,0.7442186,0.25578138,0.082694605,0.9173054,0.63082427,0.36917573,0.74935865,0.27315593,0.07659772,0.91742337,0.64347106,0.3651134
350,310,415315.3153153153,0.7447644,0.25523558,0.08293047,0.91706955,0.6301725,0.36982754,0.749838,0.27271366,0.07689912,0.9176914,0.64289546,0.36569712
351,310,416216.2162162162,0.74530786,0.25469214,0.0831663,0.9168337,0.6295235,0.37047648,0.7503159,0.2722724,0.077200264,0.9179541,0.64232194,0.3662787
352,310,417117.1171171171,0.745849,0.25415102,0.08340212,0.9165979,0.6288774,0.37112257,0.7507918,0.2718325,0.07750068,0.9182119,0.6417508,0.36685762
353,310,418018.018018018,0.7463878,0.25361222,0.08363791,0.9163621,0.62823415,0.37176585,0.75126594,0.2713936,0.077800564,0.9184647,0.6411817,0.3674345
354,310,418918.91891891893,0.7469243,0.25307575,0.083873674,0.9161263,0.62759364,0.37240636,0.75173795,0.2709562,0.078099765,0.9187127,0.6406151,0.3680088
355,310,419819.8198198198,0.74745846,0.25254154,0.08410942,0.9158906,0.62695587,0.3730441,0.75220835,0.27051976,0.07839854,0.91895556,0.64005035,0.36858106
356,310,420720.7207207207,0.74799037,0.25200963,0.08434514,0.91565484,0.6263209,0.37367913,0.7526768,0.27008474,0.07869657,0.9191937,0.6394878,0.3691509
357,310,421621.6216216216,0.74852,0.25147998,0.08458083,0.91541916,0.6256886,0.37431142,0.7531434,0.26965064,0.0789944,0.9194267,0.63892734,0.36971846
358,310,422522.5225225225,0.7490474,0.2509526,0.08481651,0.9151835,0.625059,0.37494102,0.7536083,0.26921782,0.07929133,0.9196553,0.63836884,0.37028396
359,310,423423.42342342343,0.7495726,0.25042742,0.085052155,0.91494787,0.624432,0.37556794,0.75407135,0.26878613,0.07958783,0.91987914,0.63781273,0.37084702
360,310,424324.3243243243,0.75009555,0.24990448,0.08528778,0.9147122,0.6238077,0.37619224,0.75454175,0.26836607,0.07987666,0.9201055,0.63726795,0.37140065
361,310,425225.2252252252,0.75061625,0.24938375,0.08552338,0.91447663,0.62318605,0.37681392,0.7550237,0.26796204,0.08015469,0.92033815,0.6367394,0.37194103
362,310,426126.1261261261,0.7511348,0.2488652,0.08575896,0.914241,0.622567,0.377433,0.7555038,0.2675593,0.08043192,0.920566,0.6362126,0.37247914
363,310,427027.02702702704,0.75165117,0.24834883,0.08599452,0.91400546,0.6219505,0.3780495,0.7559818,0.26715755,0.08070883,0.9207893,0.63568795,0.37301528
364,310,427927.9279279279,0.7521654,0.24783464,0.086230054,0.91376996,0.6213365,0.37866345,0.7564581,0.26675704,0.08098521,0.92100793,0.63516545,0.3735494
365,310,428828.8288288288,0.7526774,0.24732259,0.08646557,0.91353446,0.62072515,0.37927487,0.756933,0.2663573,0.08126123,0.92122215,0.63464457,0.37408137
366,310,429729.7297297297,0.7531873,0.24681269,0.08670105,0.91329896,0.62011623,0.37988377,0.7574057,0.2659589,0.081536666,0.92143184,0.6341257,0.37461114
367,310,430630.6306306306,0.7536951,0.2463049,0.08693652,0.91306347,0.6195098,0.38049018,0.75787675,0.26556143,0.081811644,0.92163706,0.63360876,0.3751389
368,310,431531.53153153154,0.75420076,0.24579923,0.08717196,0.912828,0.61890584,0.38109413,0.7583462,0.26516515,0.08208611,0.92183805,0.6330937,0.37566486
369,310,432432.4324324324,0.75470436,0.24529566,0.08740737,0.91259265,0.6183044,0.38169563,0.7588136,0.26476976,0.0823602,0.9220345,0.6325806,0.37618858
370,310,433333.3333333333,0.7552058,0.24479418,0.08764277,0.9123572,0.6177053,0.3822947,0.7592795,0.26437557,0.0826337,0.92222685,0.6320694,0.3767102
371,310,434234.2342342342,0.75570524,0.24429475,0.08787814,0.91212183,0.61710864,0.3828914,0.7597436,0.26398236,0.08290683,0.9224147,0.6315601,0.37722996
372,310,435135.13513513515,0.7562026,0.24379739,0.08811349,0.9118865,0.6165143,0.38348567,0.76020586,0.26359028,0.083179474,0.9225983,0.6310526,0.37774765
373,310,436036.03603603604,0.7566979,0.24330209,0.08834881,0.9116512,0.6159224,0.38407758,0.7606665,0.26319912,0.08345159,0.92277795,0.6305469,0.37826347
374,310,436936.9369369369,0.7571912,0.24280882,0.08858411,0.9114159,0.61533284,0.38466716,0.7611253,0.26280916,0.08372329,0.92295325,0.6300432,0.37877715
375,310,437837.8378378378,0.75768244,0.24231756,0.08881939,0.9111806,0.6147456,0.3852544,0.7615825,0.26242018,0.08399451,0.92312443,0.62954116,0.37928897
376,310,438738.7387387387,0.7581717,0.24182832,0.089054644,0.91094536,0.61416066,0.38583934,0.76203805,0.26203212,0.08426533,0.9232917,0.62904096,0.37979895
377,310,439639.63963963964,0.75865895,0.24134107,0.089289874,0.9107101,0.613578,0.386422,0.76249194,0.26164505,0.08453571,0.92345494,0.6285424,0.380307
378,310,440540.54054054053,0.7591442,0.24085581,0.08952508,0.9104749,0.6129976,0.38700238,0.76294386,0.2612592,0.08480558,0.923614,0.6280458,0.38081306
379,310,441441.4414414414,0.75962746,0.24037252,0.089760266,0.91023976,0.6124195,0.3875805,0.7633944,0.26087418,0.08507524,0.923769,0.62755084,0.38131744
380,310,442342.3423423423,0.7601088,0.2398912,0.08999543,0.91000456,0.6118436,0.3881564,0.7638433,0.26049024,0.08534417,0.9239202,0.62705785,0.3818197
381,310,443243.24324324325,0.76058817,0.23941182,0.09023057,0.9097694,0.6112699,0.3887301,0.7642904,0.26010722,0.08561283,0.9240675,0.6265663,0.3823201
382,310,444144.14414414414,0.7610656,0.23893437,0.09046568,0.90953434,0.6106984,0.3893016,0.76473594,0.25972524,0.08588107,0.9242109,0.62607646,0.3828189
383,310,445045.04504504503,0.7615411,0.23845886,0.090700775,0.90929925,0.6101291,0.3898709,0.76517963,0.2593444,0.08614862,0.9243506,0.6255888,0.38331556
384,310,445945.9459459459,0.76201475,0.23798525,0.09093584,0.9090642,0.6095619,0.39043805,0.765622,0.25896436,0.08641614,0.92448634,0.6251023,0.38381064
385,310,446846.8468468468,0.76248646,0.23751356,0.091170885,0.9088291,0.6089969,0.39100307,0.7660626,0.2585852,0.08668308,0.92461854,0.6246175,0.38430402
386,310,447747.74774774775,0.76295626,0.23704374,0.091405906,0.9085941,0.608434,0.39156595,0.76650167,0.2582072,0.08694967,0.92474675,0.62413466,0.3847954
387,310,448648.64864864864,0.7634242,0.23657581,0.091640905,0.9083591,0.60787326,0.39212674,0.76693904,0.25783017,0.08721571,0.9248714,0.62365335,0.38528508
388,310,449549.5495495495,0.76389027,0.23610975,0.09187588,0.9081241,0.6073146,0.39268544,0.767375,0.25745392,0.08748142,0.92499256,0.6231736,0.38577306
389,310,450450.4504504504,0.76435447,0.23564555,0.092110835,0.9078892,0.60675794,0.39324206,0.76780915,0.25707877,0.087746784,0.92510974,0.62269557,0.38625917
390,310,451351.35135135136,0.7648168,0.23518318,0.09234577,0.9076542,0.6062034,0.3937966,0.7682417,0.25670457,0.08801162,0.9252234,0.6222192,0.38674363
391,310,452252.25225225225,0.7652773,0.23472266,0.09258067,0.9074193,0.6056509,0.39434913,0.7686728,0.25633132,0.088276066,0.9253337,0.6217444,0.38722637
392,310,453153.15315315314,0.76573604,0.23426396,0.092815556,0.9071844,0.6051004,0.3948996,0.76910245,0.25595888,0.088540256,0.9254404,0.621271,0.3877075
393,310,454054.054054054,0.7661929,0.23380706,0.09305041,0.9069496,0.6045519,0.39544812,0.76953024,0.2555876,0.088803984,0.9255434,0.62079966,0.38818666
394,310,454954.9549549549,0.766648,0.23335198,0.09328525,0.90671474,0.6040054,0.3959946,0.7699568,0.255217,0.089067325,0.9256433,0.62032926,0.38866448
395,310,455855.85585585586,0.76710135,0.23289868,0.09352007,0.90647995,0.6034609,0.39653912,0.7703818,0.2548474,0.08933028,0.9257394,0.61986065,0.38914043
396,310,456756.75675675675,0.76755285,0.23244716,0.09375486,0.9062452,0.6029183,0.39708167,0.7708049,0.2544788,0.08959282,0.9258323,0.6193937,0.38961464
397,310,457657.65765765763,0.76800257,0.23199743,0.09398962,0.9060104,0.6023777,0.3976223,0.77122676,0.2541111,0.089854985,0.9259219,0.6189282,0.3900874
398,310,458558.5585585585,0.76845056,0.23154944,0.09422436,0.9057756,0.601839,0.39816096,0.7716473,0.25374418,0.09011689,0.92600805,0.618464,0.3905586
399,310,459459.45945945947,0.7688968,0.23110321,0.09445909,0.90554094,0.60130227,0.39869773,0.7720658,0.25337845,0.09037811,0.926091,0.6180017,0.39102793
400,310,460360.36036036036,0.7693413,0.23065871,0.09469378,0.9053062,0.6007674,0.39923263,0.7724831,0.2530135,0.09063928,0.92617047,0.61754084,0.39149582
401,310,461261.26126126124,0.76978403,0.23021595,0.09492846,0.90507156,0.6002344,0.3997656,0.7728989,0.25264928,0.09089995,0.92624676,0.61708134,0.39196193
402,310,462162.16216216213,0.7702251,0.2297749,0.09516311,0.9048369,0.5997033,0.40029672,0.7733133,0.25228602,0.09116019,0.9263202,0.6166231,0.39242685
403,310,463063.0630630631,0.77066445,0.22933556,0.09539773,0.9046023,0.599174,0.40082598,0.7737261,0.25192377,0.09142011,0.92639,0.6161668,0.39288983
404,310,463963.96396396396,0.7711021,0.22889793,0.09563234,0.9043677,0.5986466,0.4013534,0.7741376,0.25156224,0.09167978,0.92645675,0.61571157,0.3933515
405,310,464864.86486486485,0.771538,0.22846198,0.09586692,0.9041331,0.598121,0.40187898,0.7745474,0.25120178,0.09193904,0.92652047,0.615258,0.39381146
406,310,465765.76576576574,0.7719723,0.22802772,0.09610148,0.90389854,0.59759724,0.40240276,0.77495587,0.25084198,0.09219801,0.9265808,0.6148057,0.39426988
407,310,466666.6666666666,0.7724049,0.22759512,0.096336015,0.903664,0.5970752,0.40292475,0.7753629,0.25048307,0.09245646,0.9266385,0.6143547,0.394727
408,310,467567.5675675676,0.77283585,0.22716418,0.09657053,0.90342945,0.59655505,0.40344495,0.7757683,0.25012526,0.09271458,0.9266928,0.6139053,0.3951823
409,310,468468.46846846846,0.7732651,0.22673489,0.09680501,0.90319496,0.5960366,0.4039634,0.7761725,0.2497681,0.09297248,0.9267441,0.6134573,0.39563632
410,310,469369.36936936935,0.7736927,0.22630724,0.09703948,0.90296054,0.59551996,0.40448007,0.7765752,0.24941176,0.09322998,0.9267926,0.6130105,0.39608893
411,310,470270.27027027024,0.7741188,0.22588123,0.09727392,0.90272605,0.59500504,0.404995,0.77697635,0.24905649,0.093487136,0.9268379,0.61256546,0.39653978
412,310,471171.1711711712,0.77454317,0.22545685,0.09750834,0.9024916,0.59449184,0.4055082,0.7773762,0.24870196,0.093743905,0.9268805,0.61212146,0.3969893
413,310,472072.0720720721,0.77496594,0.22503407,0.097742744,0.90225726,0.5939803,0.40601966,0.7777747,0.24834824,0.0940006,0.9269198,0.6116791,0.39743736
414,310,472972.97297297296,0.7753871,0.22461289,0.09797712,0.9020229,0.5934706,0.40652946,0.77817166,0.24799538,0.0942565,0.9269566,0.61123776,0.39788392
415,310,473873.87387387385,0.77580667,0.22419332,0.09821147,0.90178853,0.59296244,0.40703753,0.7785672,0.24764325,0.09451243,0.92699045,0.61079794,0.39832926
416,310,474774.77477477473,0.7762247,0.22377533,0.09844579,0.9015542,0.59245604,0.40754393,0.77896154,0.24729197,0.09476795,0.9270213,0.6103592,0.39877316
417,310,475675.6756756757,0.7766411,0.22335891,0.098680094,0.9013199,0.5919513,0.4080487,0.77935445,0.24694155,0.095023155,0.92704964,0.6099219,0.39921555
418,310,476576.57657657657,0.7770559,0.22294407,0.09891438,0.9010856,0.59144825,0.40855178,0.77974606,0.24659193,0.09527798,0.92707485,0.609486,0.39965665
419,310,477477.47747747746,0.7774692,0.22253077,0.09914863,0.90085137,0.5909468,0.40905324,0.7801362,0.24624309,0.09553248,0.9270978,0.6090511,0.40009633
420,310,478378.37837837834,0.77788097,0.22211903,0.09938287,0.9006171,0.59044695,0.40955305,0.7805249,0.24589522,0.095786646,0.9271176,0.6086178,0.4005345
421,310,479279.2792792793,0.77829117,0.22170885,0.09961708,0.90038294,0.5899488,0.41005126,0.7809123,0.24554801,0.09604054,0.9271349,0.6081855,0.4009715
422,310,480180.1801801802,0.7786998,0.22130018,0.099851266,0.90014875,0.58945215,0.41054785,0.7812983,0.24520177,0.096294194,0.9271491,0.6077548,0.40140697
423,310,481081.08108108107,0.779107,0.22089304,0.10008543,0.89991456,0.58895713,0.41104287,0.7816831,0.24485609,0.09654753,0.927161,0.6073251,0.40184122
424,310,481981.98198198195,0.7795126,0.22048742,0.10031957,0.89968044,0.5884637,0.4115363,0.78206646,0.24451146,0.09680039,0.92717034,0.6068969,0.40227407
425,310,482882.88288288284,0.7799167,0.22008331,0.10055369,0.8994463,0.5879718,0.41202816,0.7824484,0.24416748,0.09705301,0.92717695,0.6064695,0.40270564
426,310,483783.7837837838,0.78031933,0.2196807,0.10078779,0.89921224,0.5874815,0.41251847,0.7828291,0.24382421,0.09730585,0.9271802,0.6060433,0.40313628
427,310,484684.6846846847,0.7807204,0.21927957,0.10102186,0.8989781,0.58699274,0.41300723,0.78320825,0.24348167,0.09755887,0.9271803,0.6056178,0.4035664
428,310,485585.58558558556,0.78112006,0.21887992,0.10125591,0.8987441,0.58650553,0.41349447,0.78358614,0.24313995,0.097811416,0.92717785,0.6051936,0.40399492
429,310,486486.48648648645,0.7815182,0.21848175,0.10148994,0.89851004,0.5860198,0.4139802,0.7839626,0.24279892,0.09806386,0.9271729,0.6047704,0.40442225
430,310,487387.3873873874,0.78191495,0.21808505,0.10172394,0.8982761,0.58553565,0.41446438,0.78433776,0.2424588,0.09831592,0.9271653,0.6043487,0.4048482
431,310,488288.2882882883,0.7823102,0.21768981,0.10195792,0.8980421,0.5850529,0.4149471,0.78471184,0.2421192,0.09856773,0.9271555,0.60392797,0.40527296
432,310,489189.1891891892,0.782704,0.21729602,0.10219187,0.89780813,0.5845717,0.41542828,0.7850845,0.24178049,0.09881922,0.9271431,0.6035085,0.4056965
433,310,490090.09009009006,0.7830963,0.21690367,0.10242581,0.8975742,0.58409196,0.41590804,0.7854559,0.24144274,0.09907022,0.92712843,0.60309017,0.4061189
434,310,490990.99099099095,0.78348726,0.21651274,0.10265972,0.8973403,0.5836137,0.4163863,0.785826,0.24110563,0.09932126,0.9271111,0.602673,0.4065399
435,310,491891.8918918919,0.7838767,0.21612325,0.102893606,0.8971064,0.5831369,0.4168631,0.7861948,0.2407691,0.0995718,0.92709166,0.6022568,0.4069599
436,310,492792.7927927928,0.7842648,0.21573518,0.10312747,0.8968725,0.5826615,0.41733846,0.78656197,0.24043325,0.09982337,0.92706776,0.601841,0.4073799
437,310,493693.69369369367,0.78465146,0.21534853,0.103361316,0.8966387,0.5821876,0.4178124,0.78692764,0.24009816,0.100075066,0.92704105,0.6014258,0.40779892
438,310,494594.59459459456,0.78503674,0.21496326,0.10359513,0.89640486,0.5817151,0.41828492,0.78729236,0.23976377,0.100326404,0.92701215,0.6010119,0.4082168
439,310,495495.4954954955,0.7854206,0.2145794,0.10382893,0.8961711,0.581244,0.418756,0.7876557,0.23943007,0.100577414,0.9269811,0.60059905,0.40863356
440,310,496396.3963963964,0.7858031,0.21419692,0.1040627,0.8959373,0.5807743,0.4192257,0.78801763,0.23909724,0.10082817,0.92694753,0.6001874,0.409049
441,310,497297.2972972973,0.7861842,0.21381582,0.10429645,0.89570355,0.580306,0.41969398,0.78837866,0.23876494,0.10107859,0.92691183,0.59977686,0.40946332
442,310,498198.19819819817,0.7865639,0.2134361,0.10453018,0.89546984,0.5798391,0.4201609,0.78873825,0.23843351,0.101328805,0.926874,0.59936714,0.40987659
443,310,499099.0990990991,0.78694224,0.21305774,0.10476388,0.89523613,0.57937354,0.42062643,0.7890967,0.23810276,0.10157861,0.9268338,0.59895885,0.4102885
444,310,500000.0,0.78731924,0.21268074,0.10499756,0.8950024,0.5789094,0.4210906,0.78945404,0.2377727,0.10182831,0.9267915,0.5985513,0.4106995
445,310,500900.9009009009,0.78769493,0.2123051,0.10523122,0.8947688,0.57844657,0.42155343,0.78980994,0.23744336,0.10207766,0.9267469,0.598145,0.4111091
446,310,501801.8018018018,0.7880692,0.21193078,0.10546485,0.8945351,0.5779851,0.4220149,0.79016495,0.23711452,0.10232712,0.92670006,0.5977395,0.41151804
447,310,502702.70270270266,0.7884422,0.21155782,0.10569846,0.89430153,0.57752496,0.42247504,0.7905186,0.23678665,0.10257581,0.9266514,0.5973352,0.4119254
448,310,503603.6036036036,0.7888138,0.21118617,0.10593205,0.89406794,0.5770661,0.42293385,0.790871,0.23645934,0.102824606,0.9266003,0.59693193,0.4123319
449,310,504504.5045045045,0.78918415,0.21081586,0.10616562,0.8938344,0.57660866,0.42339137,0.79122233,0.23613292,0.10307286,0.9265473,0.59652984,0.41273707
450,310,505405.4054054054,0.78955317,0.21044685,0.106399156,0.8936008,0.57615244,0.42384756,0.7915724,0.23580712,0.10332087,0.9264922,0.5961286,0.41314116
451,310,506306.3063063063,0.78992087,0.21007916,0.10663267,0.89336735,0.57569754,0.42430246,0.7919214,0.23548183,0.10356887,0.9264349,0.5957284,0.41354433
452,310,507207.2072072072,0.79028726,0.20971276,0.10686617,0.8931338,0.57524395,0.42475605,0.7922691,0.23515734,0.10381644,0.92637575,0.5953289,0.41394648
453,310,508108.1081081081,0.79065233,0.20934767,0.107099645,0.89290035,0.5747916,0.4252084,0.7926158,0.23483355,0.104063734,0.9263145,0.59493077,0.41434747
454,310,509009.009009009,0.79101616,0.20898385,0.107333094,0.89266694,0.5743406,0.42565945,0.7929611,0.23451039,0.10431098,0.92625105,0.59453344,0.4147475
455,310,509909.9099099099,0.7913787,0.20862132,0.10756652,0.89243346,0.57389075,0.42610925,0.7933052,0.2341881,0.10455791,0.9261856,0.59413713,0.41514626
456,310,510810.81081081077,0.79173994,0.20826006,0.107799925,0.89220005,0.5734422,0.42655778,0.7936486,0.23386618,0.10480452,0.9261183,0.593742,0.41554406
457,310,511711.7117117117,0.79209995,0.20790006,0.10803331,0.8919667,0.5729949,0.42700508,0.7939907,0.23354508,0.10505092,0.9260492,0.5933476,0.41594094
458,310,512612.6126126126,0.7924587,0.20754127,0.10826667,0.89173335,0.5725488,0.42745122,0.79433143,0.23322463,0.105297044,0.925978,0.59295404,0.41633672
459,310,513513.5135135135,0.7928162,0.2071838,0.108500004,0.8915,0.5721039,0.42789605,0.7946712,0.23290485,0.10554302,0.9259049,0.59256166,0.4167315
460,310,514414.4144144144,0.7931724,0.20682755,0.10873331,0.8912667,0.57166034,0.4283397,0.79500985,0.23258564,0.105788834,0.92582977,0.5921699,0.41712534
461,310,515315.3153153153,0.7935274,0.20647256,0.108966604,0.8910334,0.5712179,0.4287821,0.7953472,0.23226717,0.10603421,0.9257529,0.59177935,0.41751802
462,310,516216.2162162162,0.7938812,0.2061188,0.10919987,0.8908001,0.5707767,0.42922333,0.79568386,0.2319493,0.10627949,0.9256741,0.5913896,0.4179098
463,310,517117.1171171171,0.79423374,0.20576628,0.10943311,0.8905669,0.57033664,0.42966336,0.796019,0.23163214,0.10652448,0.92559344,0.5910009,0.4183005
464,310,518018.018018018,0.79458505,0.20541497,0.10966633,0.89033365,0.56989783,0.4301022,0.7963533,0.23131546,0.10676932,0.9255109,0.590613,0.41869038
465,310,518918.9189189189,0.7949351,0.20506488,0.10989953,0.8901005,0.56946015,0.43053985,0.7966864,0.23099965,0.107013896,0.92542654,0.59022605,0.41907924
466,310,519819.8198198198,0.79528403,0.204716,0.1101327,0.8898673,0.56902367,0.43097636,0.7970184,0.2306844,0.10725815,0.9253404,0.58983994,0.41946703
467,310,520720.7207207207,0.7956317,0.20436831,0.11036585,0.88963413,0.5685883,0.43141168,0.79734933,0.23036961,0.10750251,0.9252524,0.58945453,0.41985402
468,310,521621.6216216216,0.7959782,0.20402183,0.110598974,0.889401,0.56815416,0.43184587,0.7976792,0.2300556,0.1077463,0.9251628,0.58907026,0.42024007
469,310,522522.5225225225,0.7963235,0.20367652,0.11083208,0.8891679,0.56772107,0.4322789,0.7980079,0.2297422,0.10799004,0.92507124,0.5886867,0.4206251
470,310,523423.42342342343,0.7966676,0.20333241,0.111065164,0.88893485,0.5672892,0.43271083,0.7983357,0.22942933,0.108233556,0.9249781,0.58830416,0.42100924
471,310,524324.3243243243,0.79701054,0.20298947,0.11129822,0.8887018,0.5668584,0.4331416,0.79866225,0.22911721,0.10847691,0.924883,0.5879224,0.4213924
472,310,525225.2252252252,0.79735225,0.20264772,0.11153126,0.88846874,0.5664287,0.43357125,0.79898787,0.22880569,0.10871991,0.92478645,0.58754146,0.42177457
473,310,526126.1261261262,0.7976929,0.20230712,0.11176427,0.88823575,0.5660002,0.4339998,0.7993124,0.22849464,0.10896288,0.92468786,0.5871613,0.42215604
474,310,527027.027027027,0.79803234,0.20196769,0.11199726,0.88800275,0.56557274,0.43442723,0.7996358,0.22818439,0.10920561,0.92458767,0.5867821,0.4225364
475,310,527927.9279279279,0.7983706,0.2016294,0.11223023,0.88776976,0.5651464,0.43485358,0.79995817,0.22787465,0.10944785,0.9244863,0.58640337,0.42291614
476,310,528828.8288288289,0.7987077,0.20129226,0.11246317,0.8875368,0.56472117,0.43527883,0.8002796,0.22756547,0.109690115,0.92438257,0.586026,0.42329475
477,310,529729.7297297297,0.7990437,0.20095627,0.11269609,0.8873039,0.564297,0.435703,0.80059993,0.22725695,0.10993222,0.92427766,0.58564925,0.42367253
478,310,530630.6306306305,0.7993786,0.20062141,0.11292899,0.887071,0.5638739,0.4361261,0.8009193,0.22694908,0.11017418,0.9241707,0.58527327,0.42404932
479,310,531531.5315315316,0.7997123,0.20028768,0.11316186,0.88683814,0.5634519,0.43654814,0.8012374,0.22664168,0.11041574,0.92406243,0.5848981,0.42442536
480,310,532432.4324324324,0.8000449,0.19995508,0.113394715,0.88660526,0.5630309,0.4369691,0.80155474,0.22633484,0.110657364,0.9239525,0.5845234,0.4248009
481,310,533333.3333333333,0.8003764,0.1996236,0.113627546,0.88637245,0.562611,0.43738902,0.80187094,0.2260287,0.11089849,0.923841,0.58414996,0.42517498
482,310,534234.2342342342,0.80070674,0.19929323,0.11386035,0.88613963,0.56219214,0.4378079,0.80218637,0.22572303,0.11113961,0.92372805,0.583777,0.42554858
483,310,535135.1351351351,0.80103606,0.19896397,0.11409313,0.8859069,0.5617743,0.4382257,0.80250055,0.225418,0.11138059,0.9236132,0.583405,0.4259212
484,310,536036.036036036,0.8013642,0.1986358,0.11432589,0.8856741,0.5613575,0.4386425,0.80281365,0.22511351,0.11162134,0.92349696,0.5830333,0.42629328
485,310,536936.9369369369,0.80169123,0.19830875,0.11455863,0.88544136,0.56094176,0.43905827,0.80312574,0.22480977,0.111861676,0.9233794,0.582663,0.42666408
486,310,537837.8378378379,0.8020172,0.19798277,0.11479134,0.88520867,0.56052697,0.439473,0.803437,0.22450656,0.11210211,0.92325985,0.5822934,0.42703417
487,310,538738.7387387387,0.8023421,0.19765788,0.11502403,0.88497597,0.56011325,0.43988675,0.80374724,0.2242037,0.11234216,0.92313915,0.58192426,0.42740366
488,310,539639.6396396396,0.80266595,0.19733408,0.115256704,0.8847433,0.55970055,0.44029948,0.8040565,0.22390144,0.11258222,0.92301685,0.58155596,0.42777225
489,310,540540.5405405406,0.80298865,0.19701135,0.11548935,0.88451064,0.5592888,0.4407112,0.8043648,0.22359985,0.112822026,0.92289317,0.58118844,0.4281401
490,310,541441.4414414414,0.80331033,0.1966897,0.11572197,0.88427806,0.55887806,0.44112197,0.804672,0.22329882,0.11306161,0.92276776,0.5808216,0.42850706
491,310,542342.3423423423,0.8036309,0.1963691,0.11595457,0.8840454,0.5584683,0.44153172,0.80497855,0.22299814,0.113301255,0.9226409,0.5804553,0.42887324
492,310,543243.2432432433,0.8039504,0.19604956,0.11618715,0.88381284,0.5580595,0.4419405,0.8052837,0.22269833,0.113540314,0.922513,0.5800899,0.4292386
493,310,544144.1441441441,0.80426896,0.19573107,0.116419695,0.8835803,0.5576517,0.4423483,0.8055881,0.22239888,0.113779485,0.9223833,0.5797251,0.42960337
494,310,545045.045045045,0.80458635,0.19541363,0.11665223,0.88334775,0.5572449,0.44275513,0.8058915,0.22209996,0.11401829,0.9222523,0.5793611,0.42996734
495,310,545945.9459459459,0.80490273,0.19509724,0.11688474,0.8831153,0.556839,0.443161,0.8061938,0.22180173,0.11425701,0.9221199,0.578998,0.4303303
496,310,546846.8468468469,0.8052181,0.19478188,0.11711722,0.8828828,0.5564341,0.44356593,0.8064953,0.22150396,0.114495635,0.92198586,0.57863533,0.43069267
497,310,547747.7477477477,0.80553246,0.19446757,0.117349684,0.8826503,0.5560301,0.4439699,0.80679595,0.2212067,0.114734076,0.92185056,0.57827353,0.43105426
498,310,548648.6486486486,0.80584574,0.19415428,0.11758212,0.88241786,0.55562705,0.44437295,0.80709577,0.22090982,0.11497231,0.92171407,0.5779121,0.43141517
499,310,549549.5495495496,0.806158,0.19384201,0.11781453,0.88218546,0.55522496,0.44477504,0.80739427,0.22061372,0.11521049,0.92157596,0.57755166,0.43177536
500,310,550450.4504504504,0.80646926,0.19353075,0.11804693,0.88195306,0.55482376,0.4451762,0.8076919,0.22031808,0.11544834,0.92143667,0.5771917,0.43213472
501,310,551351.3513513514,0.8067795,0.19322051,0.1182793,0.8817207,0.5544235,0.4455765,0.8079887,0.220023,0.11568598,0.9212962,0.57683265,0.4324934
502,310,552252.2522522523,0.80708873,0.19291128,0.11851165,0.8814884,0.5540242,0.4459758,0.8082846,0.21972838,0.11592365,0.9211541,0.57647395,0.4328514
503,310,553153.1531531531,0.80739695,0.19260305,0.11874397,0.88125604,0.55362576,0.44637424,0.8085796,0.2194343,0.11616107,0.9210108,0.5761161,0.43320855
504,310,554054.054054054,0.80770415,0.19229582,0.11897627,0.8810237,0.55322826,0.44677174,0.80887365,0.21914065,0.11639831,0.92086625,0.5757587,0.43356526
505,310,554954.9549549549,0.8080104,0.19198959,0.11920855,0.8807914,0.55283165,0.44716838,0.8091668,0.21884763,0.1166354,0.9207203,0.57540226,0.43392107
506,310,555855.8558558559,0.80831563,0.19168434,0.11944081,0.8805592,0.5524359,0.4475641,0.809459,0.21855506,0.116872355,0.920573,0.57504606,0.43427622
507,310,556756.7567567567,0.8086199,0.19138008,0.119673036,0.880327,0.55204105,0.44795895,0.80975026,0.21826302,0.11710922,0.92042446,0.5746908,0.4346306
508,310,557657.6576576576,0.8089232,0.1910768,0.11990525,0.88009477,0.55164707,0.4483529,0.8100405,0.2179716,0.11734575,0.9202748,0.5743362,0.4349843
509,310,558558.5585585586,0.8092255,0.19077449,0.12013744,0.87986255,0.55125403,0.448746,0.81033003,0.21768045,0.117582396,0.92012346,0.5739821,0.4353375
510,310,559459.4594594594,0.80952686,0.19047314,0.1203696,0.8796304,0.5508618,0.44913822,0.8106189,0.21738985,0.11781879,0.9199713,0.5736288,0.4356899
511,310,560360.3603603604,0.8098272,0.19017276,0.12060174,0.8793983,0.5504704,0.44952956,0.8109065,0.21709985,0.11805491,0.91981786,0.5732756,0.43604174
512,310,561261.2612612613,0.81012666,0.18987335,0.12083386,0.8791661,0.55007994,0.44992006,0.8111933,0.21681027,0.118290916,0.9196632,0.57292336,0.4363928
